"Pair","Param1","Param2","Param1Value","Param2Value","SSE","Log10SSE"
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.3,0.002275462804588,-2.6429302592102
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.35,0.00146704627888723,-2.8335561858511
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.4,0.00124184369434001,-2.90593306354551
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.45,0.00137929588394542,-2.86034255979883
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.5,0.00172246871365118,-2.76384865772922
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.55,0.00217071757757362,-2.66339667699699
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.6,0.00266313158778589,-2.57460737414033
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.65,0.00316434243154434,-2.49971652514809
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.7,0.00365466474719581,-2.43715245594847
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.75,0.00412379898191892,-2.38470251292565
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.8,0.00456696266798112,-2.34037253846002
"gamma_max_vs_p","gamma_max","p",0.2,0.1,0.0109508862213446,-1.96055073329275
"gamma_max_vs_p","gamma_max","p",0.2,0.15,0.00828788350605153,-2.08155636197077
"gamma_max_vs_p","gamma_max","p",0.2,0.2,0.00518081239153149,-2.28560213417454
"gamma_max_vs_p","gamma_max","p",0.2,0.25,0.00264517064899058,-2.57754630490505
"gamma_max_vs_p","gamma_max","p",0.2,0.3,0.00103172544291021,-2.98643585938829
"gamma_max_vs_p","gamma_max","p",0.2,0.35,0.000236538637153027,-3.62609790975985
"gamma_max_vs_p","gamma_max","p",0.2,0.4,2.28512221585481e-05,-4.64109056747512
"gamma_max_vs_p","gamma_max","p",0.2,0.45,0.000176529973042293,-3.7531815451106
"gamma_max_vs_p","gamma_max","p",0.2,0.5,0.000543775187010776,-3.26458061357485
"gamma_max_vs_p","gamma_max","p",0.2,0.55,0.00102458782368256,-2.98945080963369
"gamma_max_vs_p","gamma_max","p",0.2,0.6,0.00155724416128743,-2.80764328878929
"gamma_max_vs_p","gamma_max","p",0.2,0.65,0.00210492328019872,-2.67676372861384
"gamma_max_vs_p","gamma_max","p",0.2,0.7,0.00264635527132521,-2.57735185250724
"gamma_max_vs_p","gamma_max","p",0.2,0.75,0.00316978191651492,-2.49897061655582
"gamma_max_vs_p","gamma_max","p",0.2,0.8,0.0036691878373551,-2.4354300547639
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.1,0.011665828493702,-1.93308441268111
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.15,0.00916301204122461,-2.037961742723
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.2,0.00619057374238532,-2.20826909870122
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.25,0.00374581232564616,-2.42645398563084
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.3,0.00218826160576236,-2.65990075951068
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.35,0.00142715761725714,-2.84552806015452
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.4,0.00123828809388367,-2.90717830278908
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.45,0.00141672857548876,-2.84871334626533
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.5,0.00181385446207906,-2.74139756228785
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.55,0.002331616965473,-2.63234279329748
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.6,0.00290823940141479,-2.53636984594438
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.65,0.0035058567349524,-2.45520583510215
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.7,0.00410181470608486,-2.38702396218863
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.75,0.00468298060633353,-2.32947764076154
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.8,0.00524212930682285,-2.28049227057999
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.1,0.0145019726386835,-1.83857291860465
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.15,0.0122012294953706,-1.91359640406699
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.2,0.00941257522139249,-2.02629154007622
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.25,0.0071009257008292,-2.14868503148429
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.3,0.00563023541547317,-2.24947344573418
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.35,0.00492399048749987,-2.30768279473957
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.4,0.00477331803067252,-2.3211796290394
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.45,0.00498516992319477,-2.3023200338522
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.5,0.00541806218240293,-2.26615601493233
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.55,0.00597716404474555,-2.22350482468328
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.6,0.00660139536946758,-2.18036425579014
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.65,0.00725226005267347,-2.13952663129796
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.7,0.00790593096772831,-2.1020469821086
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.75,0.00854799831699363,-2.06813557201574
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.8,0.0091700631253135,-2.03762767470283
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.1,0.0193453068192904,-1.71342437791647
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.15,0.0172860930213338,-1.76230315426876
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.2,0.0147287992482372,-1.831832657171
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.25,0.0125915731518913,-1.89992000710384
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.3,0.0112382467665762,-1.94930143600818
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.35,0.0106074867153144,-1.97438750346606
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.4,0.0105084101745581,-1.97846298374754
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.45,0.0107623939176162,-1.96809111625568
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.5,0.0112369819314127,-1.94935031746251
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.55,0.0118417897566203,-1.92658265380546
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.6,0.012517170862977,-1.90249381948345
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.65,0.0132244141280399,-1.87862355911096
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.7,0.0139387412285752,-1.85577644447098
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.75,0.0146445751454867,-1.8343232231389
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.8,0.015332391189545,-1.81439010871762
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.1,0.0260788889052257,-1.58371091572419
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.15,0.0242980342125141,-1.61442886077171
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.2,0.0220178997267864,-1.65722411045827
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.25,0.0200953288791736,-1.69690488177145
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.3,0.0188892906898462,-1.72378434992726
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.35,0.0183544053551855,-1.73625968117606
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.4,0.0183202800303724,-1.73706789231031
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.45,0.0186251401690536,-1.72990045015457
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.5,0.0191473626955988,-1.7178910360883
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.55,0.0198021949584398,-1.7032866680463
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.6,0.0205321461549734,-1.68756565294076
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.65,0.021298707345227,-1.67164675383218
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.7,0.0220763795356494,-1.65607214818073
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.75,0.022848539882163,-1.64114154795214
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.8,0.0236045976845616,-1.62700339726043
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.1,0.0345838794694,-1.46112629106062
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.15,0.0331153943600818,-1.47997006871954
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.2,0.031156222762964,-1.50645519967203
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.25,0.029487281483607,-1.53036526444684
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.3,0.0284577453490678,-1.5457995111824
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.35,0.0280387930651042,-1.55224068458721
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.4,0.0280828610984818,-1.55155864810974
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.45,0.0284473158315499,-1.54595870552694
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.5,0.0290230848350245,-1.53725642871334
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.55,0.029732186293927,-1.5267731546875
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.6,0.0305199894869211,-1.51541562031653
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.65,0.0313486039069791,-1.50378179547109
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.7,0.0321920477323233,-1.49225139701544
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.75,0.0330327841026613,-1.48105482111733
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.8,0.0338592267749238,-1.47032296386495
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.1,0.04474053560553,-1.3492988211081
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.15,0.0436154297265427,-1.36035984422571
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.2,0.0420188083328167,-1.37655626848934
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.25,0.040641026328464,-1.39103533312669
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.3,0.0398163554992438,-1.39993849466029
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.35,0.0395329607032262,-1.40304065924864
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.4,0.0396682765490909,-1.40155666772547
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.45,0.0401009639710884,-1.3968451874224
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.5,0.0407361265397286,-1.39002026896368
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.55,0.0415036419657144,-1.38191379205383
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.6,0.0423524232219757,-1.37312173617565
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.65,0.0432456112628945,-1.36405795989902
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.7,0.044156984887984,-1.35500058861254
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.75,0.0450682341704943,-1.34612945779399
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.8,0.0459668576162719,-1.33755518444981
"gamma_max_vs_p","gamma_max","p",0.3,0.1,0.0564291491081267,-1.24849649838194
"gamma_max_vs_p","gamma_max","p",0.3,0.15,0.0556752680153213,-1.25433768363753
"gamma_max_vs_p","gamma_max","p",0.3,0.2,0.0544803519064519,-1.26376009583579
"gamma_max_vs_p","gamma_max","p",0.3,0.25,0.0534296253674876,-1.2722178709491
"gamma_max_vs_p","gamma_max","p",0.3,0.3,0.0528371886571437,-1.27706029823334
"gamma_max_vs_p","gamma_max","p",0.3,0.35,0.0527084359513284,-1.2781198706715
"gamma_max_vs_p","gamma_max","p",0.3,0.4,0.0529477889138815,-1.27615217120428
"gamma_max_vs_p","gamma_max","p",0.3,0.45,0.0534572110930655,-1.27199370249094
"gamma_max_vs_p","gamma_max","p",0.3,0.5,0.0541575100468099,-1.26634131104723
"gamma_max_vs_p","gamma_max","p",0.3,0.55,0.0549874575209141,-1.25973636051751
"gamma_max_vs_p","gamma_max","p",0.3,0.6,0.0559001700345769,-1.2525868710945
"gamma_max_vs_p","gamma_max","p",0.3,0.65,0.0568602274451637,-1.24519140743168
"gamma_max_vs_p","gamma_max","p",0.3,0.7,0.0578414164046104,-1.23776108070013
"gamma_max_vs_p","gamma_max","p",0.3,0.75,0.0588248026182473,-1.23043952138866
"gamma_max_vs_p","gamma_max","p",0.3,0.8,0.0597970584026707,-1.22332017973918
"delta_max_vs_E_star","delta_max","E_star",0.01,100,0.333056449253929,-0.477482152314056
"delta_max_vs_E_star","delta_max","E_star",0.01,164.285714285714,0.274892066308563,-0.560837794198485
"delta_max_vs_E_star","delta_max","E_star",0.01,228.571428571429,0.226835715823275,-0.644288563695513
"delta_max_vs_E_star","delta_max","E_star",0.01,292.857142857143,0.186051850141085,-0.730366006899803
"delta_max_vs_E_star","delta_max","E_star",0.01,357.142857142857,0.151946253305757,-0.818310004295431
"delta_max_vs_E_star","delta_max","E_star",0.01,421.428571428571,0.12394841895457,-0.906759008578977
"delta_max_vs_E_star","delta_max","E_star",0.01,485.714285714286,0.101298946525311,-0.994395071131558
"delta_max_vs_E_star","delta_max","E_star",0.01,550,0.0831761838247333,-1.08000100921609
"delta_max_vs_E_star","delta_max","E_star",0.01,614.285714285714,0.068802192327876,-1.16239772309109
"delta_max_vs_E_star","delta_max","E_star",0.01,678.571428571429,0.0574926319733781,-1.24038780919452
"delta_max_vs_E_star","delta_max","E_star",0.01,742.857142857143,0.0486697963937869,-1.31274047058904
"delta_max_vs_E_star","delta_max","E_star",0.01,807.142857142857,0.0418572794258559,-1.37822900267519
"delta_max_vs_E_star","delta_max","E_star",0.01,871.428571428572,0.0366673406880326,-1.43572058625954
"delta_max_vs_E_star","delta_max","E_star",0.01,935.714285714286,0.0327865980014049,-1.4843036441988
"delta_max_vs_E_star","delta_max","E_star",0.01,1000,0.0299625706110005,-1.52342092948122
"delta_max_vs_E_star","delta_max","E_star",0.015,100,0.241484870447079,-0.617110073555023
"delta_max_vs_E_star","delta_max","E_star",0.015,164.285714285714,0.190310276421975,-0.72053775993758
"delta_max_vs_E_star","delta_max","E_star",0.015,228.571428571429,0.149672192937678,-0.824858878183838
"delta_max_vs_E_star","delta_max","E_star",0.015,292.857142857143,0.116420913135307,-0.933968998694243
"delta_max_vs_E_star","delta_max","E_star",0.015,357.142857142857,0.0896258385952535,-1.04756676777505
"delta_max_vs_E_star","delta_max","E_star",0.015,421.428571428571,0.0684898234784823,-1.16437395311292
"delta_max_vs_E_star","delta_max","E_star",0.015,485.714285714286,0.0521423929433503,-1.28280904186264
"delta_max_vs_E_star","delta_max","E_star",0.015,550,0.0397312853472878,-1.40086738485139
"delta_max_vs_E_star","delta_max","E_star",0.015,614.285714285714,0.0304949606530264,-1.51577192266649
"delta_max_vs_E_star","delta_max","E_star",0.015,678.571428571429,0.0237893591200657,-1.62361725759989
"delta_max_vs_E_star","delta_max","E_star",0.015,742.857142857143,0.0190868549366422,-1.71926562719502
"delta_max_vs_E_star","delta_max","E_star",0.015,807.142857142857,0.0159630020513947,-1.79688543054472
"delta_max_vs_E_star","delta_max","E_star",0.015,871.428571428572,0.0140797769113434,-1.85140422636863
"delta_max_vs_E_star","delta_max","E_star",0.015,935.714285714286,0.0131693614504407,-1.88043528238622
"delta_max_vs_E_star","delta_max","E_star",0.015,1000,0.0130200115883797,-1.88538862922657
"delta_max_vs_E_star","delta_max","E_star",0.02,100,0.170839626832387,-0.767411385880264
"delta_max_vs_E_star","delta_max","E_star",0.02,164.285714285714,0.127169967653409,-0.895615439178011
"delta_max_vs_E_star","delta_max","E_star",0.02,228.571428571429,0.0938668107631781,-1.02748793755635
"delta_max_vs_E_star","delta_max","E_star",0.02,292.857142857143,0.0677196366580218,-1.16928538071431
"delta_max_vs_E_star","delta_max","E_star",0.02,357.142857142857,0.0476046533509597,-1.32235059295454
"delta_max_vs_E_star","delta_max","E_star",0.02,421.428571428571,0.032596049497437,-1.48683503138686
"delta_max_vs_E_star","delta_max","E_star",0.02,485.714285714286,0.0217777924796693,-1.66198614489645
"delta_max_vs_E_star","delta_max","E_star",0.02,550,0.0143083172476938,-1.84441143912725
"delta_max_vs_E_star","delta_max","E_star",0.02,614.285714285714,0.0094668419709502,-2.02379487245663
"delta_max_vs_E_star","delta_max","E_star",0.02,678.571428571429,0.0066627285455972,-2.17634788049605
"delta_max_vs_E_star","delta_max","E_star",0.02,742.857142857143,0.00542445576537579,-2.26564382797725
"delta_max_vs_E_star","delta_max","E_star",0.02,807.142857142857,0.00538121126442016,-2.26911995737354
"delta_max_vs_E_star","delta_max","E_star",0.02,871.428571428572,0.00624381017514802,-2.20455030886697
"delta_max_vs_E_star","delta_max","E_star",0.02,935.714285714286,0.00778770877144685,-2.1085902976911
"delta_max_vs_E_star","delta_max","E_star",0.02,1000,0.00983890594084883,-2.0070531912301
"delta_max_vs_E_star","delta_max","E_star",0.025,100,0.117162178190567,-0.931212562840984
"delta_max_vs_E_star","delta_max","E_star",0.025,164.285714285714,0.0810505046816388,-1.09124427656169
"delta_max_vs_E_star","delta_max","E_star",0.025,228.571428571429,0.0547470528693711,-1.26163925469824
"delta_max_vs_E_star","delta_max","E_star",0.025,292.857142857143,0.0351575866876199,-1.45398094372969
"delta_max_vs_E_star","delta_max","E_star",0.025,357.142857142857,0.0210676228090109,-1.67638446577647
"delta_max_vs_E_star","delta_max","E_star",0.025,421.428571428571,0.0114908781702049,-1.93964677984953
"delta_max_vs_E_star","delta_max","E_star",0.025,485.714285714286,0.00550889817685042,-2.25893525478962
"delta_max_vs_E_star","delta_max","E_star",0.025,550,0.00231596885171393,-2.63526728588576
"delta_max_vs_E_star","delta_max","E_star",0.025,614.285714285714,0.00124522276314061,-2.90475294885043
"delta_max_vs_E_star","delta_max","E_star",0.025,678.571428571429,0.00176505404036925,-2.75324199334988
"delta_max_vs_E_star","delta_max","E_star",0.025,742.857142857143,0.00346114435883452,-2.46078028659498
"delta_max_vs_E_star","delta_max","E_star",0.025,807.142857142857,0.00601485823186264,-2.2207746043749
"delta_max_vs_E_star","delta_max","E_star",0.025,871.428571428572,0.00918305553311196,-2.03701278934617
"delta_max_vs_E_star","delta_max","E_star",0.025,935.714285714286,0.0127810719034721,-1.89343272190206
"delta_max_vs_E_star","delta_max","E_star",0.025,1000,0.0166690848415267,-1.77808824295454
"delta_max_vs_E_star","delta_max","E_star",0.03,100,0.077453386343185,-1.11095958968
"delta_max_vs_E_star","delta_max","E_star",0.03,164.285714285714,0.0486772770649691,-1.31267372355481
"delta_max_vs_E_star","delta_max","E_star",0.03,228.571428571429,0.0289117588326088,-1.53892548743478
"delta_max_vs_E_star","delta_max","E_star",0.03,292.857142857143,0.0152983276976735,-1.81535604051354
"delta_max_vs_E_star","delta_max","E_star",0.03,357.142857142857,0.00660401596338137,-2.18019188562123
"delta_max_vs_E_star","delta_max","E_star",0.03,421.428571428571,0.00182885550335342,-2.73782060648382
"delta_max_vs_E_star","delta_max","E_star",0.03,485.714285714286,7.95955811201677e-05,-4.09911104216682
"delta_max_vs_E_star","delta_max","E_star",0.03,550,0.000600695746100769,-3.2213454435504
"delta_max_vs_E_star","delta_max","E_star",0.03,614.285714285714,0.00278507831128401,-2.55516258875583
"delta_max_vs_E_star","delta_max","E_star",0.03,678.571428571429,0.00616104931854339,-2.21034531471162
"delta_max_vs_E_star","delta_max","E_star",0.03,742.857142857143,0.0103696217121075,-1.98423708655608
"delta_max_vs_E_star","delta_max","E_star",0.03,807.142857142857,0.015141095364071,-1.819842705195
"delta_max_vs_E_star","delta_max","E_star",0.03,871.428571428572,0.0202745792480006,-1.69304814980078
"delta_max_vs_E_star","delta_max","E_star",0.03,935.714285714286,0.0256214009528212,-1.59139712715006
"delta_max_vs_E_star","delta_max","E_star",0.03,1000,0.0310721854712071,-1.50762819944197
"delta_max_vs_E_star","delta_max","E_star",0.035,100,0.049340663865964,-1.30679501148622
